#  This is a file for the AB reference system.
#  
#  
#  The columns are: wavelengths, flux reference.
#  With the following units:
#      Angstroms        ,   ergs/s/cm^2/Angstrom
1.064800000000000000e+04 , 9.600876139372986972e-10
1.064900000000000000e+04 , 9.599073073291347779e-10
1.065000000000000000e+04 , 9.597270515091801132e-10
1.065100000000000000e+04 , 9.595468464583619863e-10
1.065200000000000000e+04 , 9.593666921576169859e-10
1.065300000000000000e+04 , 9.591865885878897659e-10
1.065400000000000000e+04 , 9.590065357301346994e-10
1.065500000000000000e+04 , 9.588265335653150518e-10
1.065600000000000000e+04 , 9.586465820744023604e-10
1.065700000000000000e+04 , 9.584666812383782952e-10
1.065800000000000000e+04 , 9.582868310382321778e-10
1.065900000000000000e+04 , 9.581070314549628425e-10
1.066000000000000000e+04 , 9.579272824695780155e-10
1.066100000000000000e+04 , 9.577475840630945221e-10
1.066200000000000000e+04 , 9.575679362165374596e-10
1.066300000000000000e+04 , 9.573883389109414375e-10
1.066400000000000000e+04 , 9.572087921273499578e-10
1.066500000000000000e+04 , 9.570292958468147943e-10
1.066600000000000000e+04 , 9.568498500503974399e-10
1.066700000000000000e+04 , 9.566704547191674529e-10
1.066800000000000000e+04 , 9.564911098342036970e-10
1.066900000000000000e+04 , 9.563118153765939283e-10
1.067000000000000000e+04 , 9.561325713274347951e-10
1.067100000000000000e+04 , 9.559533776678314242e-10
1.067200000000000000e+04 , 9.557742343788984551e-10
1.067300000000000000e+04 , 9.555951414417583854e-10
1.067400000000000000e+04 , 9.554160988375436390e-10
1.067500000000000000e+04 , 9.552371065473949114e-10
1.067600000000000000e+04 , 9.550581645524617905e-10
1.067700000000000000e+04 , 9.548792728339025495e-10
1.067800000000000000e+04 , 9.547004313728845606e-10
1.067900000000000000e+04 , 9.545216401505838813e-10
1.068000000000000000e+04 , 9.543428991481854616e-10
1.068100000000000000e+04 , 9.541642083468827297e-10
1.068200000000000000e+04 , 9.539855677278786266e-10
1.068300000000000000e+04 , 9.538069772723841584e-10
1.068400000000000000e+04 , 9.536284369616192231e-10
1.068500000000000000e+04 , 9.534499467768130247e-10
1.068600000000000000e+04 , 9.532715066992030390e-10
1.068700000000000000e+04 , 9.530931167100358407e-10
1.068800000000000000e+04 , 9.529147767905662764e-10
1.068900000000000000e+04 , 9.527364869220589120e-10
1.069000000000000000e+04 , 9.525582470857859648e-10
1.069100000000000000e+04 , 9.523800572630289579e-10
1.069200000000000000e+04 , 9.522019174350787204e-10
1.069300000000000000e+04 , 9.520238275832335256e-10
1.069400000000000000e+04 , 9.518457876888013665e-10
1.069500000000000000e+04 , 9.516677977330989213e-10
1.069600000000000000e+04 , 9.514898576974509335e-10
1.069700000000000000e+04 , 9.513119675631918657e-10
1.069800000000000000e+04 , 9.511341273116640387e-10
1.069900000000000000e+04 , 9.509563369242188726e-10
1.070000000000000000e+04 , 9.507785963822166792e-10
1.070100000000000000e+04 , 9.506009056670260426e-10
1.070200000000000000e+04 , 9.504232647600244388e-10
1.070300000000000000e+04 , 9.502456736425982361e-10
1.070400000000000000e+04 , 9.500681322961422813e-10
1.070500000000000000e+04 , 9.498906407020601067e-10
1.070600000000000000e+04 , 9.497131988417637231e-10
1.070700000000000000e+04 , 9.495358066966746541e-10
1.070800000000000000e+04 , 9.493584642482224880e-10
1.070900000000000000e+04 , 9.491811714778448784e-10
1.071000000000000000e+04 , 9.490039283669894048e-10
1.071100000000000000e+04 , 9.488267348971112983e-10
1.071200000000000000e+04 , 9.486495910496753025e-10
1.071300000000000000e+04 , 9.484724968061538125e-10
1.071400000000000000e+04 , 9.482954521480287360e-10
1.071500000000000000e+04 , 9.481184570567902523e-10
1.071600000000000000e+04 , 9.479415115139372262e-10
1.071700000000000000e+04 , 9.477646155009770013e-10
1.071800000000000000e+04 , 9.475877689994256063e-10
1.071900000000000000e+04 , 9.474109719908081690e-10
1.072000000000000000e+04 , 9.472342244566578823e-10
1.072100000000000000e+04 , 9.470575263785164176e-10
1.072200000000000000e+04 , 9.468808777379345453e-10
1.072300000000000000e+04 , 9.467042785164715145e-10
1.072400000000000000e+04 , 9.465277286956952594e-10
1.072500000000000000e+04 , 9.463512282571815729e-10
1.072600000000000000e+04 , 9.461747771825159667e-10
1.072700000000000000e+04 , 9.459983754532916045e-10
1.072800000000000000e+04 , 9.458220230511107486e-10
1.072900000000000000e+04 , 9.456457199575843467e-10
1.073000000000000000e+04 , 9.454694661543309981e-10
1.073100000000000000e+04 , 9.452932616229790215e-10
1.073200000000000000e+04 , 9.451171063451648003e-10
1.073300000000000000e+04 , 9.449410003025329901e-10
1.073400000000000000e+04 , 9.447649434767371384e-10
1.073500000000000000e+04 , 9.445889358494396850e-10
1.073600000000000000e+04 , 9.444129774023105144e-10
1.073700000000000000e+04 , 9.442370681170292303e-10
1.073800000000000000e+04 , 9.440612079752832948e-10
1.073900000000000000e+04 , 9.438853969587686484e-10
1.074000000000000000e+04 , 9.437096350491903307e-10
1.074100000000000000e+04 , 9.435339222282614464e-10
1.074200000000000000e+04 , 9.433582584777033719e-10
1.074300000000000000e+04 , 9.431826437792469962e-10
1.074400000000000000e+04 , 9.430070781146302392e-10
1.074500000000000000e+04 , 9.428315614656007405e-10
1.074600000000000000e+04 , 9.426560938139144111e-10
1.074700000000000000e+04 , 9.424806751413350205e-10
1.074800000000000000e+04 , 9.423053054296354372e-10
1.074900000000000000e+04 , 9.421299846605965945e-10
1.075000000000000000e+04 , 9.419547128160085249e-10
1.075100000000000000e+04 , 9.417794898776691189e-10
1.075200000000000000e+04 , 9.416043158273847458e-10
1.075300000000000000e+04 , 9.414291906469706670e-10
1.075400000000000000e+04 , 9.412541143182502090e-10
1.075500000000000000e+04 , 9.410790868230553835e-10
1.075600000000000000e+04 , 9.409041081432264741e-10
1.075700000000000000e+04 , 9.407291782606124500e-10
1.075800000000000000e+04 , 9.405542971570703451e-10
1.075900000000000000e+04 , 9.403794648144660856e-10
1.076000000000000000e+04 , 9.402046812146734561e-10
1.076100000000000000e+04 , 9.400299463395753399e-10
1.076200000000000000e+04 , 9.398552601710622719e-10
1.076300000000000000e+04 , 9.396806226910338858e-10
1.076400000000000000e+04 , 9.395060338813978807e-10
1.076500000000000000e+04 , 9.393314937240704338e-10
1.076600000000000000e+04 , 9.391570022009759946e-10
1.076700000000000000e+04 , 9.389825592940476975e-10
1.076800000000000000e+04 , 9.388081649852265355e-10
1.076900000000000000e+04 , 9.386338192564626005e-10
1.077000000000000000e+04 , 9.384595220897140492e-10
1.077100000000000000e+04 , 9.382852734669468969e-10
1.077200000000000000e+04 , 9.381110733701364643e-10
1.077300000000000000e+04 , 9.379369217812657237e-10
1.077400000000000000e+04 , 9.377628186823263328e-10
1.077500000000000000e+04 , 9.375887640553182211e-10
1.077600000000000000e+04 , 9.374147578822495899e-10
1.077700000000000000e+04 , 9.372408001451373258e-10
1.077800000000000000e+04 , 9.370668908260059671e-10
1.077900000000000000e+04 , 9.368930299068891507e-10
1.078000000000000000e+04 , 9.367192173698285788e-10
1.078100000000000000e+04 , 9.365454531968740185e-10
1.078200000000000000e+04 , 9.363717373700837155e-10
1.078300000000000000e+04 , 9.361980698715243941e-10
1.078400000000000000e+04 , 9.360244506832710505e-10
1.078500000000000000e+04 , 9.358508797874069526e-10
1.078600000000000000e+04 , 9.356773571660236402e-10
1.078700000000000000e+04 , 9.355038828012207179e-10
1.078800000000000000e+04 , 9.353304566751064759e-10
1.078900000000000000e+04 , 9.351570787697972695e-10
1.079000000000000000e+04 , 9.349837490674179322e-10
1.079100000000000000e+04 , 9.348104675501015698e-10
1.079200000000000000e+04 , 9.346372341999893528e-10
1.079300000000000000e+04 , 9.344640489992307235e-10
1.079400000000000000e+04 , 9.342909119299836030e-10
1.079500000000000000e+04 , 9.341178229744139772e-10
1.079600000000000000e+04 , 9.339447821146963107e-10
1.079700000000000000e+04 , 9.337717893330131332e-10
1.079800000000000000e+04 , 9.335988446115554528e-10
1.079900000000000000e+04 , 9.334259479325221360e-10
1.080000000000000000e+04 , 9.332530992781205278e-10
1.080100000000000000e+04 , 9.330802986305664518e-10
1.080200000000000000e+04 , 9.329075459720833830e-10
1.080300000000000000e+04 , 9.327348412849034820e-10
1.080400000000000000e+04 , 9.325621845512671809e-10
1.080500000000000000e+04 , 9.323895757534227702e-10
1.080600000000000000e+04 , 9.322170148736268123e-10
1.080700000000000000e+04 , 9.320445018941443478e-10
1.080800000000000000e+04 , 9.318720367972484829e-10
1.080900000000000000e+04 , 9.316996195652205950e-10
1.081000000000000000e+04 , 9.315272501803497134e-10
1.081100000000000000e+04 , 9.313549286249343798e-10
1.081200000000000000e+04 , 9.311826548812796497e-10
1.081300000000000000e+04 , 9.310104289316998849e-10
1.081400000000000000e+04 , 9.308382507585173050e-10
1.081500000000000000e+04 , 9.306661203440622981e-10
1.081600000000000000e+04 , 9.304940376706734208e-10
1.081700000000000000e+04 , 9.303220027206975015e-10
1.081800000000000000e+04 , 9.301500154764892267e-10
1.081900000000000000e+04 , 9.299780759204117616e-10
1.082000000000000000e+04 , 9.298061840348363364e-10
1.082100000000000000e+04 , 9.296343398021423496e-10
1.082200000000000000e+04 , 9.294625432047169547e-10
1.082300000000000000e+04 , 9.292907942249560939e-10
1.082400000000000000e+04 , 9.291190928452633608e-10
1.082500000000000000e+04 , 9.289474390480506209e-10
1.082600000000000000e+04 , 9.287758328157379079e-10
1.082700000000000000e+04 , 9.286042741307534241e-10
1.082800000000000000e+04 , 9.284327629755333335e-10
1.082900000000000000e+04 , 9.282612993325218648e-10
1.083000000000000000e+04 , 9.280898831841715187e-10
1.083100000000000000e+04 , 9.279185145129429643e-10
1.083200000000000000e+04 , 9.277471933013047290e-10
1.083300000000000000e+04 , 9.275759195317335084e-10
1.083400000000000000e+04 , 9.274046931867141666e-10
1.083500000000000000e+04 , 9.272335142487395295e-10
1.083600000000000000e+04 , 9.270623827003107978e-10
1.083700000000000000e+04 , 9.268912985239367207e-10
1.083800000000000000e+04 , 9.267202617021346290e-10
1.083900000000000000e+04 , 9.265492722174295051e-10
1.084000000000000000e+04 , 9.263783300523547066e-10
1.084100000000000000e+04 , 9.262074351894516561e-10
1.084200000000000000e+04 , 9.260365876112696344e-10
1.084300000000000000e+04 , 9.258657873003659874e-10
1.084400000000000000e+04 , 9.256950342393061258e-10
1.084500000000000000e+04 , 9.255243284106635255e-10
1.084600000000000000e+04 , 9.253536697970196239e-10
1.084700000000000000e+04 , 9.251830583809641304e-10
1.084800000000000000e+04 , 9.250124941450946124e-10
1.084900000000000000e+04 , 9.248419770720164956e-10
1.085000000000000000e+04 , 9.246715071443435808e-10
1.085100000000000000e+04 , 9.245010843446972171e-10
1.085200000000000000e+04 , 9.243307086557072319e-10
1.085300000000000000e+04 , 9.241603800600110008e-10
1.085400000000000000e+04 , 9.239900985402545847e-10
1.085500000000000000e+04 , 9.238198640790910756e-10
1.085600000000000000e+04 , 9.236496766591824577e-10
1.085700000000000000e+04 , 9.234795362631979529e-10
1.085800000000000000e+04 , 9.233094428738154687e-10
1.085900000000000000e+04 , 9.231393964737203570e-10
1.086000000000000000e+04 , 9.229693970456062418e-10
1.086100000000000000e+04 , 9.227994445721746050e-10
1.086200000000000000e+04 , 9.226295390361345801e-10
1.086300000000000000e+04 , 9.224596804202039860e-10
1.086400000000000000e+04 , 9.222898687071077759e-10
1.086500000000000000e+04 , 9.221201038795794852e-10
1.086600000000000000e+04 , 9.219503859203604040e-10
1.086700000000000000e+04 , 9.217807148121996805e-10
1.086800000000000000e+04 , 9.216110905378544248e-10
1.086900000000000000e+04 , 9.214415130800896050e-10
1.087000000000000000e+04 , 9.212719824216781508e-10
1.087100000000000000e+04 , 9.211024985454010570e-10
1.087200000000000000e+04 , 9.209330614340473834e-10
1.087300000000000000e+04 , 9.207636710704134277e-10
1.087400000000000000e+04 , 9.205943274373041728e-10
1.087500000000000000e+04 , 9.204250305175318397e-10
1.087600000000000000e+04 , 9.202557802939172310e-10
1.087700000000000000e+04 , 9.200865767492884910e-10
1.087800000000000000e+04 , 9.199174198664820355e-10
1.087900000000000000e+04 , 9.197483096283417250e-10
1.088000000000000000e+04 , 9.195792460177200020e-10
1.088100000000000000e+04 , 9.194102290174761333e-10
1.088200000000000000e+04 , 9.192412586104784845e-10
1.088300000000000000e+04 , 9.190723347796022457e-10
1.088400000000000000e+04 , 9.189034575077312922e-10
1.088500000000000000e+04 , 9.187346267777568407e-10
1.088600000000000000e+04 , 9.185658425725779658e-10
1.088700000000000000e+04 , 9.183971048751020143e-10
1.088800000000000000e+04 , 9.182284136682435706e-10
1.088900000000000000e+04 , 9.180597689349258012e-10
1.089000000000000000e+04 , 9.178911706580790068e-10
1.089100000000000000e+04 , 9.177226188206418637e-10
1.089200000000000000e+04 , 9.175541134055605959e-10
1.089300000000000000e+04 , 9.173856543957892857e-10
1.089400000000000000e+04 , 9.172172417742896669e-10
1.089500000000000000e+04 , 9.170488755240317450e-10
1.089600000000000000e+04 , 9.168805556279930736e-10
1.089700000000000000e+04 , 9.167122820691588577e-10
1.089800000000000000e+04 , 9.165440548305224706e-10
1.089900000000000000e+04 , 9.163758738950847305e-10
1.090000000000000000e+04 , 9.162077392458546237e-10
1.090100000000000000e+04 , 9.160396508658484780e-10
1.090200000000000000e+04 , 9.158716087380907893e-10
1.090300000000000000e+04 , 9.157036128456136018e-10
1.090400000000000000e+04 , 9.155356631714571280e-10
1.090500000000000000e+04 , 9.153677596986687148e-10
1.090600000000000000e+04 , 9.151999024103040844e-10
1.090700000000000000e+04 , 9.150320912894264035e-10
1.090800000000000000e+04 , 9.148643263191064903e-10
1.090900000000000000e+04 , 9.146966074824234348e-10
1.091000000000000000e+04 , 9.145289347624635648e-10
1.091100000000000000e+04 , 9.143613081423210664e-10
1.091200000000000000e+04 , 9.141937276050980872e-10
1.091300000000000000e+04 , 9.140261931339044263e-10
1.091400000000000000e+04 , 9.138587047118576376e-10
1.091500000000000000e+04 , 9.136912623220826161e-10
1.091600000000000000e+04 , 9.135238659477125289e-10
1.091700000000000000e+04 , 9.133565155718881943e-10
1.091800000000000000e+04 , 9.131892111777578751e-10
1.091900000000000000e+04 , 9.130219527484775893e-10
1.092000000000000000e+04 , 9.128547402672112129e-10
1.092100000000000000e+04 , 9.126875737171304799e-10
1.092200000000000000e+04 , 9.125204530814143626e-10
1.092300000000000000e+04 , 9.123533783432500014e-10
1.092400000000000000e+04 , 9.121863494858318779e-10
1.092500000000000000e+04 , 9.120193664923625388e-10
1.092600000000000000e+04 , 9.118524293460516653e-10
1.092700000000000000e+04 , 9.116855380301172103e-10
1.092800000000000000e+04 , 9.115186925277845714e-10
1.092900000000000000e+04 , 9.113518928222864874e-10
1.093000000000000000e+04 , 9.111851388968641756e-10
1.093100000000000000e+04 , 9.110184307347655744e-10
1.093200000000000000e+04 , 9.108517683192467902e-10
1.093300000000000000e+04 , 9.106851516335717881e-10
1.093400000000000000e+04 , 9.105185806610117707e-10
1.093500000000000000e+04 , 9.103520553848454886e-10
1.093600000000000000e+04 , 9.101855757883600679e-10
1.093700000000000000e+04 , 9.100191418548493552e-10
1.093800000000000000e+04 , 9.098527535676156760e-10
1.093900000000000000e+04 , 9.096864109099682832e-10
1.094000000000000000e+04 , 9.095201138652244948e-10
1.094100000000000000e+04 , 9.093538624167089702e-10
1.094200000000000000e+04 , 9.091876565477544334e-10
1.094300000000000000e+04 , 9.090214962417007432e-10
1.094400000000000000e+04 , 9.088553814818954098e-10
1.094500000000000000e+04 , 9.086893122516939048e-10
1.094600000000000000e+04 , 9.085232885344591445e-10
1.094700000000000000e+04 , 9.083573103135612831e-10
1.094800000000000000e+04 , 9.081913775723788501e-10
1.094900000000000000e+04 , 9.080254902942969922e-10
1.095000000000000000e+04 , 9.078596484627091280e-10
1.095100000000000000e+04 , 9.076938520610162242e-10
1.095200000000000000e+04 , 9.075281010726265887e-10
1.095300000000000000e+04 , 9.073623954809559739e-10
1.095400000000000000e+04 , 9.071967352694281975e-10
1.095500000000000000e+04 , 9.070311204214743146e-10
1.095600000000000000e+04 , 9.068655509205328254e-10
1.095700000000000000e+04 , 9.067000267500501913e-10
1.095800000000000000e+04 , 9.065345478934799051e-10
1.095900000000000000e+04 , 9.063691143342835242e-10
1.096000000000000000e+04 , 9.062037260559298442e-10
1.096100000000000000e+04 , 9.060383830418953120e-10
1.096200000000000000e+04 , 9.058730852756636123e-10
1.096300000000000000e+04 , 9.057078327407264947e-10
1.096400000000000000e+04 , 9.055426254205830502e-10
1.096500000000000000e+04 , 9.053774632987394009e-10
1.096600000000000000e+04 , 9.052123463587099405e-10
1.096700000000000000e+04 , 9.050472745840160938e-10
1.096800000000000000e+04 , 9.048822479581871439e-10
1.096900000000000000e+04 , 9.047172664647593015e-10
1.097000000000000000e+04 , 9.045523300872768422e-10
1.097100000000000000e+04 , 9.043874388092914863e-10
1.097200000000000000e+04 , 9.042225926143621920e-10
1.097300000000000000e+04 , 9.040577914860554655e-10
1.097400000000000000e+04 , 9.038930354079454644e-10
1.097500000000000000e+04 , 9.037283243636134806e-10
1.097600000000000000e+04 , 9.035636583366490780e-10
1.097700000000000000e+04 , 9.033990373106482312e-10
1.097800000000000000e+04 , 9.032344612692151862e-10
